year,sex,age,ethnicity,population
2008,both,30-34,other_citizen,14.7
2008,both,30-34,other_noncitizen,282.8
2008,both,35-39,overall,1889.9
2008,both,35-39,bumi_malay,857
2008,both,35-39,bumi_other,201.7
2008,both,35-39,chinese,465.3
2008,both,35-39,indian,134.1
2008,both,35-39,other_citizen,13.5
2008,both,35-39,other_noncitizen,218.2
2008,both,40-44,overall,1739
2008,both,40-44,bumi_malay,809.1
2008,both,40-44,bumi_other,183.1
2008,both,40-44,chinese,457.5
2008,both,40-44,indian,131
2008,both,40-44,other_citizen,13.3
2008,both,40-44,other_noncitizen,145
2008,both,45-49,overall,1541.5
2008,both,45-49,bumi_malay,726.8
2008,both,45-49,bumi_other,156.3
2008,both,45-49,chinese,429.5
2008,both,45-49,indian,123.7
2008,both,45-49,other_citizen,12.1
2008,both,45-49,other_noncitizen,93.2
2008,both,50-54,overall,1276
2008,both,50-54,bumi_malay,606.7
2008,both,50-54,bumi_other,119.4
2008,both,50-54,chinese,380.5
2008,both,50-54,indian,103.8
2008,both,50-54,other_citizen,10.2
2008,both,50-54,other_noncitizen,55.4
2008,both,55-59,overall,993.5
2008,both,55-59,bumi_malay,472.2
2008,both,55-59,bumi_other,83.4
2008,both,55-59,chinese,320.2
2008,both,55-59,indian,77.9
2008,both,55-59,other_citizen,7
2008,both,55-59,other_noncitizen,32.7
2008,both,60-64,overall,723.8
2008,both,60-64,bumi_malay,333.1
2008,both,60-64,bumi_other,63.6
2008,both,60-64,chinese,249.9
2008,both,60-64,indian,51.6
2008,both,60-64,other_citizen,4.6
2008,both,60-64,other_noncitizen,21.1
2008,both,65-69,overall,506.8
2008,both,65-69,bumi_malay,230.5
2008,both,65-69,bumi_other,48
2008,both,65-69,chinese,180.5
2008,both,65-69,indian,31.2
2008,both,65-69,other_citizen,3.4
2008,both,65-69,other_noncitizen,13.1
2008,both,70-74,overall,371.4
2008,both,70-74,bumi_malay,170
2008,both,70-74,bumi_other,33.8
2008,both,70-74,chinese,132.2
2008,both,70-74,indian,24.2
2008,both,70-74,other_citizen,2.3
2008,both,70-74,other_noncitizen,9
2008,both,75-79,overall,218
2008,both,75-79,bumi_malay,98.5
2008,both,75-79,bumi_other,22.1
2008,both,75-79,chinese,75.7
2008,both,75-79,indian,13.9
2008,both,75-79,other_citizen,1.6
2008,both,75-79,other_noncitizen,6.1
2008,both,80-84,overall,129.4
2008,both,80-84,bumi_malay,61.6
2008,both,80-84,bumi_other,12
2008,both,80-84,chinese,43.2
2008,both,80-84,indian,7.1
2008,both,80-84,other_citizen,1
2008,both,80-84,other_noncitizen,4.5
2008,both,85+,overall,87.9
2008,both,85+,bumi_malay,41
2008,both,85+,bumi_other,7.7
2008,both,85+,chinese,28.5
2008,both,85+,indian,5
2008,both,85+,other_citizen,0.8
2008,both,85+,other_noncitizen,4.8
2008,female,overall,overall,13388.5
2008,female,overall,bumi_malay,6834.9
2008,female,overall,bumi_other,1564.3
2008,female,overall,chinese,3062.6
2008,female,overall,indian,938.3
2008,female,overall,other_citizen,137.5
2008,female,overall,other_noncitizen,850.9
2008,female,0-4,overall,1223.6
2008,female,0-4,bumi_malay,704
2008,female,0-4,bumi_other,176.7
2008,female,0-4,chinese,218.2
2008,female,0-4,indian,76.1
2008,female,0-4,other_citizen,20.3
2008,female,0-4,other_noncitizen,28.2
2008,female,09-May,overall,1299.3
2008,female,09-May,bumi_malay,739.3
2008,female,09-May,bumi_other,178.5
2008,female,09-May,chinese,249.6
2008,female,09-May,indian,85.6
2008,female,09-May,other_citizen,17.9
2008,female,09-May,other_noncitizen,28.3
2008,female,14-Oct,overall,1325.7
2008,female,14-Oct,bumi_malay,739.9
2008,female,14-Oct,bumi_other,181.9
2008,female,14-Oct,chinese,258.8
2008,female,14-Oct,indian,88.3
2008,female,14-Oct,other_citizen,16.6
2008,female,14-Oct,other_noncitizen,40.3
2008,female,15-19,overall,1376.5
2008,female,15-19,bumi_malay,726.2
2008,female,15-19,bumi_other,176
2008,female,15-19,chinese,263.4
2008,female,15-19,indian,88.6
2008,female,15-19,other_citizen,16
2008,female,15-19,other_noncitizen,106.3
2008,female,20-24,overall,1354.4
2008,female,20-24,bumi_malay,672.4
2008,female,20-24,bumi_other,158.4
2008,female,20-24,chinese,262.8
2008,female,20-24,indian,89
2008,female,20-24,other_citizen,14.2
2008,female,20-24,other_noncitizen,157.6
2008,female,25-29,overall,1178.6
2008,female,25-29,bumi_malay,566.1
2008,female,25-29,bumi_other,132.6
2008,female,25-29,chinese,248
2008,female,25-29,indian,81.8
2008,female,25-29,other_citizen,10.7
2008,female,25-29,other_noncitizen,139.5
2008,female,30-34,overall,971.6
2008,female,30-34,bumi_malay,454
2008,female,30-34,bumi_other,106.4
2008,female,30-34,chinese,225.7
2008,female,30-34,indian,70.3
2008,female,30-34,other_citizen,7.9
2008,female,30-34,other_noncitizen,107.2
2008,female,35-39,overall,924.5
2008,female,35-39,bumi_malay,433.5
2008,female,35-39,bumi_other,100
2008,female,35-39,chinese,227.2
2008,female,35-39,indian,67.8
2008,female,35-39,other_citizen,7.3
2008,female,35-39,other_noncitizen,88.7
2008,female,40-44,overall,851.1
2008,female,40-44,bumi_malay,407.8
2008,female,40-44,bumi_other,89.3
2008,female,40-44,chinese,222.8
2008,female,40-44,indian,66.3
2008,female,40-44,other_citizen,6.9
2008,female,40-44,other_noncitizen,58.1
2008,female,45-49,overall,741.6
2008,female,45-49,bumi_malay,361.1
2008,female,45-49,bumi_other,75
2008,female,45-49,chinese,202.5
2008,female,45-49,indian,61.4
2008,female,45-49,other_citizen,5.8
2008,female,45-49,other_noncitizen,35.8
2008,female,50-54,overall,619
2008,female,50-54,bumi_malay,304.2
2008,female,50-54,bumi_other,55.7
2008,female,50-54,chinese,180.7
2008,female,50-54,indian,52.3
2008,female,50-54,other_citizen,4.4
2008,female,50-54,other_noncitizen,21.7
2008,female,55-59,overall,483.7
2008,female,55-59,bumi_malay,235.3
2008,female,55-59,bumi_other,39.8
2008,female,55-59,chinese,152.5
2008,female,55-59,indian,39.5
2008,female,55-59,other_citizen,3.1
2008,female,55-59,other_noncitizen,13.4
2008,female,60-64,overall,355.1
2008,female,60-64,bumi_malay,167.8
2008,female,60-64,bumi_other,31.1
2008,female,60-64,chinese,118.5
2008,female,60-64,indian,26.7
2008,female,60-64,other_citizen,2.2
2008,female,60-64,other_noncitizen,8.8
2008,female,65-69,overall,252.1
2008,female,65-69,bumi_malay,119
2008,female,65-69,bumi_other,23.8
2008,female,65-69,chinese,85.5
2008,female,65-69,indian,16.5
2008,female,65-69,other_citizen,1.6
2008,female,65-69,other_noncitizen,5.6
2008,female,70-74,overall,191.4
2008,female,70-74,bumi_malay,90.9
2008,female,70-74,bumi_other,17.3
2008,female,70-74,chinese,64.8
2008,female,70-74,indian,13.4
2008,female,70-74,other_citizen,1.1
2008,female,70-74,other_noncitizen,4
2008,female,75-79,overall,117.6
2008,female,75-79,bumi_malay,54.7
2008,female,75-79,bumi_other,11.5
2008,female,75-79,chinese,39.9
2008,female,75-79,indian,7.8
2008,female,75-79,other_citizen,0.8
2008,female,75-79,other_noncitizen,2.9
2008,female,80-84,overall,72.4
2008,female,80-84,bumi_malay,35.1
2008,female,80-84,bumi_other,6.1
2008,female,80-84,chinese,24.6
2008,female,80-84,indian,3.9
2008,female,80-84,other_citizen,0.5
2008,female,80-84,other_noncitizen,2.2
2008,female,85+,overall,50.5
2008,female,85+,bumi_malay,23.5
2008,female,85+,bumi_other,4
2008,female,85+,chinese,17.3
2008,female,85+,indian,2.9
2008,female,85+,other_citizen,0.4
2008,female,85+,other_noncitizen,2.3
2008,male,overall,overall,14179.1
2008,male,overall,bumi_malay,6936.9
2008,male,overall,bumi_other,1607.2
2008,male,overall,chinese,3252.1
2008,male,overall,indian,945.9
2008,male,overall,other_citizen,143.2
2008,male,overall,other_noncitizen,1293.8
2008,male,0-4,overall,1288.9
2008,male,0-4,bumi_malay,739.5
2008,male,0-4,bumi_other,185
2008,male,0-4,chinese,232.7
2008,male,0-4,indian,79.1
2008,male,0-4,other_citizen,22
2008,male,0-4,other_noncitizen,30.7
2008,male,09-May,overall,1371.6
2008,male,09-May,bumi_malay,780
2008,male,09-May,bumi_other,187.2
2008,male,09-May,chinese,264.4
2008,male,09-May,indian,89.1
2008,male,09-May,other_citizen,19.5
2008,male,09-May,other_noncitizen,31.4
2008,male,14-Oct,overall,1395.3
2008,male,14-Oct,bumi_malay,776.1
2008,male,14-Oct,bumi_other,186.9
2008,male,14-Oct,chinese,275.2
2008,male,14-Oct,indian,90.4
2008,male,14-Oct,other_citizen,17.9
2008,male,14-Oct,other_noncitizen,48.8
2008,male,15-19,overall,1451.8
2008,male,15-19,bumi_malay,745.5
2008,male,15-19,bumi_other,175
2008,male,15-19,chinese,277.1
2008,male,15-19,indian,92.2
2008,male,15-19,other_citizen,16.6
2008,male,15-19,other_noncitizen,145.4
2008,male,20-24,overall,1464.2
2008,male,20-24,bumi_malay,680.5
2008,male,20-24,bumi_other,155.2
2008,male,20-24,chinese,268.9
2008,male,20-24,indian,92.9
2008,male,20-24,other_citizen,14.5
2008,male,20-24,other_noncitizen,252.4
2008,male,25-29,overall,1320
2008,male,25-29,bumi_malay,580.1
2008,male,25-29,bumi_other,133.5
2008,male,25-29,chinese,261.6
2008,male,25-29,indian,84.4
2008,male,25-29,other_citizen,10.3
2008,male,25-29,other_noncitizen,249.9
2008,male,30-34,overall,1069
2008,male,30-34,bumi_malay,461.5
2008,male,30-34,bumi_other,107
2008,male,30-34,chinese,245.3
2008,male,30-34,indian,72.7
2008,male,30-34,other_citizen,6.8
2008,male,30-34,other_noncitizen,175.6
2008,male,35-39,overall,965.4
2008,male,35-39,bumi_malay,423.5
2008,male,35-39,bumi_other,101.7
2008,male,35-39,chinese,238.1
2008,male,35-39,indian,66.3
2008,male,35-39,other_citizen,6.2
2008,male,35-39,other_noncitizen,129.5
2008,male,40-44,overall,887.9
2008,male,40-44,bumi_malay,401.3
2008,male,40-44,bumi_other,93.8
2008,male,40-44,chinese,234.7
2008,male,40-44,indian,64.7
2008,male,40-44,other_citizen,6.4
2008,male,40-44,other_noncitizen,86.9
2008,male,45-49,overall,799.9
2008,male,45-49,bumi_malay,365.7
2008,male,45-49,bumi_other,81.3
2008,male,45-49,chinese,227
2008,male,45-49,indian,62.3
2008,male,45-49,other_citizen,6.3
2008,male,45-49,other_noncitizen,57.4
2008,male,50-54,overall,657
2008,male,50-54,bumi_malay,302.5
2008,male,50-54,bumi_other,63.7
2008,male,50-54,chinese,199.8
2008,male,50-54,indian,51.5
2008,male,50-54,other_citizen,5.8
2008,male,50-54,other_noncitizen,33.7
2008,male,55-59,overall,509.8
2008,male,55-59,bumi_malay,236.9
2008,male,55-59,bumi_other,43.6
2008,male,55-59,chinese,167.7
2008,male,55-59,indian,38.4
2008,male,55-59,other_citizen,3.9
2008,male,55-59,other_noncitizen,19.3
2008,male,60-64,overall,368.7
2008,male,60-64,bumi_malay,165.3
2008,male,60-64,bumi_other,32.5
2008,male,60-64,chinese,131.4
2008,male,60-64,indian,24.9
2008,male,60-64,other_citizen,2.4
2008,male,60-64,other_noncitizen,12.3
2008,male,65-69,overall,254.7
2008,male,65-69,bumi_malay,111.5
2008,male,65-69,bumi_other,24.2
2008,male,65-69,chinese,95
2008,male,65-69,indian,14.7
2008,male,65-69,other_citizen,1.8
2008,male,65-69,other_noncitizen,7.5
2008,male,70-74,overall,180
2008,male,70-74,bumi_malay,79.1
2008,male,70-74,bumi_other,16.5
2008,male,70-74,chinese,67.4
2008,male,70-74,indian,10.8
2008,male,70-74,other_citizen,1.2
2008,male,70-74,other_noncitizen,5
2008,male,75-79,overall,100.4
2008,male,75-79,bumi_malay,43.8
2008,male,75-79,bumi_other,10.6
2008,male,75-79,chinese,35.8
2008,male,75-79,indian,6.1
2008,male,75-79,other_citizen,0.8
2008,male,75-79,other_noncitizen,3.2
2008,male,80-84,overall,57
2008,male,80-84,bumi_malay,26.5
2008,male,80-84,bumi_other,5.9
2008,male,80-84,chinese,18.6
2008,male,80-84,indian,3.2
2008,male,80-84,other_citizen,0.5
2008,male,80-84,other_noncitizen,2.3
2008,male,85+,overall,37.4
2008,male,85+,bumi_malay,17.5
2008,male,85+,bumi_other,3.7
2008,male,85+,chinese,11.2
2008,male,85+,indian,2.1
2008,male,85+,other_citizen,0.4
2008,male,85+,other_noncitizen,2.5
2009,both,overall,overall,28081.5
2009,both,overall,bumi_malay,14031.5
2009,both,overall,bumi_other,3261.6
2009,both,overall,chinese,6372.6
2009,both,overall,indian,1904.6
2009,both,overall,other_citizen,278
2009,both,overall,other_noncitizen,2233.2
2009,both,0-4,overall,2515
2009,both,0-4,bumi_malay,1449.1
2009,both,0-4,bumi_other,370.6
2009,both,0-4,chinese,442.7
2009,both,0-4,indian,152
2009,both,0-4,other_citizen,43.5
2009,both,0-4,other_noncitizen,57
2009,both,09-May,overall,2659.8
2009,both,09-May,bumi_malay,1517.2
2009,both,09-May,bumi_other,374.3
2009,both,09-May,chinese,504.2
2009,both,09-May,indian,172.2
2009,both,09-May,other_citizen,37.1
2009,both,09-May,other_noncitizen,54.7
2009,both,14-Oct,overall,2691.1
2009,both,14-Oct,bumi_malay,1512
2009,both,14-Oct,bumi_other,369.7
2009,both,14-Oct,chinese,529.7
2009,both,14-Oct,indian,178.6
2009,both,14-Oct,other_citizen,33.5
2009,both,14-Oct,other_noncitizen,67.5
2009,both,15-19,overall,2841.8
2009,both,15-19,bumi_malay,1492.1
2009,both,15-19,bumi_other,362.7
2009,both,15-19,chinese,546
2009,both,15-19,indian,180.9
2009,both,15-19,other_citizen,31.9
2009,both,15-19,other_noncitizen,228.1
2009,both,20-24,overall,2869.8
2009,both,20-24,bumi_malay,1373.4
2009,both,20-24,bumi_other,320.2
2009,both,20-24,chinese,533.1
2009,both,20-24,indian,183.5
2009,both,20-24,other_citizen,28.8
2009,both,20-24,other_noncitizen,430.7
2009,both,25-29,overall,2652.2
2009,both,25-29,bumi_malay,1206.8
2009,both,25-29,bumi_other,281.5
2009,both,25-29,chinese,522
2009,both,25-29,indian,172.4
2009,both,25-29,other_citizen,22.1
2009,both,25-29,other_noncitizen,447.5
2009,both,30-34,overall,2096.3
2009,both,30-34,bumi_malay,940.2
2009,both,30-34,bumi_other,216.4
2009,both,30-34,chinese,476.2
2009,both,30-34,indian,145.5
2009,both,30-34,other_citizen,14.5
2009,both,30-34,other_noncitizen,303.5
2009,both,35-39,overall,1920.9
2009,both,35-39,bumi_malay,868.9
2009,both,35-39,bumi_other,205.3
2009,both,35-39,chinese,466.4
2009,both,35-39,indian,134
2009,both,35-39,other_citizen,12.7
2009,both,35-39,other_noncitizen,233.7
2009,both,40-44,overall,1765.7
2009,both,40-44,bumi_malay,819.5
2009,both,40-44,bumi_other,187.3
2009,both,40-44,chinese,460.6
2009,both,40-44,indian,130.5
2009,both,40-44,other_citizen,12.6
2009,both,40-44,other_noncitizen,155.2
2009,both,45-49,overall,1579.3
2009,both,45-49,bumi_malay,746.6
2009,both,45-49,bumi_other,162.8
2009,both,45-49,chinese,434.7
2009,both,45-49,indian,125.5
2009,both,45-49,other_citizen,11.5
2009,both,45-49,other_noncitizen,98.3
2009,both,50-54,overall,1323.9
2009,both,50-54,bumi_malay,631.1
2009,both,50-54,bumi_other,126.8
2009,both,50-54,chinese,388.6
2009,both,50-54,indian,107.4
2009,both,50-54,other_citizen,9.9
2009,both,50-54,other_noncitizen,60.1
2009,both,55-59,overall,1029.4
2009,both,55-59,bumi_malay,493
2009,both,55-59,bumi_other,88
2009,both,55-59,chinese,326
2009,both,55-59,indian,80.7
2009,both,55-59,other_citizen,7
2009,both,55-59,other_noncitizen,34.5
2009,both,60-64,overall,775.4
2009,both,60-64,bumi_malay,359.7
2009,both,60-64,bumi_other,66.1
2009,both,60-64,chinese,265.1
2009,both,60-64,indian,57.1
2009,both,60-64,other_citizen,4.5
2009,both,60-64,other_noncitizen,22.8
2009,both,65-69,overall,517.2
2009,both,65-69,bumi_malay,234.2
2009,both,65-69,bumi_other,50.8
2009,both,65-69,chinese,183.7
2009,both,65-69,indian,31.5
2009,both,65-69,other_citizen,3.2
2009,both,65-69,other_noncitizen,14
2009,both,70-74,overall,393.5
2009,both,70-74,bumi_malay,181.5
2009,both,70-74,bumi_other,34.5
2009,both,70-74,chinese,140.9
2009,both,70-74,indian,25
2009,both,70-74,other_citizen,2.1
2009,both,70-74,other_noncitizen,9.4
2009,both,75-79,overall,222.3
2009,both,75-79,bumi_malay,98.8
2009,both,75-79,bumi_other,23.4
2009,both,75-79,chinese,77.6
2009,both,75-79,indian,14.8
2009,both,75-79,other_citizen,1.4
2009,both,75-79,other_noncitizen,6.3
2009,both,80-84,overall,138.3
2009,both,80-84,bumi_malay,65.6
2009,both,80-84,bumi_other,12.9
2009,both,80-84,chinese,46.5
2009,both,80-84,indian,7.6
2009,both,80-84,other_citizen,1
2009,both,80-84,other_noncitizen,4.7
2009,both,85+,overall,89.7
2009,both,85+,bumi_malay,41.7
2009,both,85+,bumi_other,8.2
2009,both,85+,chinese,28.8
2009,both,85+,indian,5.3
2009,both,85+,other_citizen,0.8
2009,both,85+,other_noncitizen,5
2009,female,overall,overall,13624.6
2009,female,overall,bumi_malay,6963.5
2009,female,overall,bumi_other,1608.8
2009,female,overall,chinese,3089.2
2009,female,overall,indian,948.4
2009,female,overall,other_citizen,135.9
2009,female,overall,other_noncitizen,878.7
2009,female,0-4,overall,1223.3
2009,female,0-4,bumi_malay,705.6
2009,female,0-4,bumi_other,181
2009,female,0-4,chinese,214.1
2009,female,0-4,indian,74.4
2009,female,0-4,other_citizen,20.8
2009,female,0-4,other_noncitizen,27.4
2009,female,09-May,overall,1295.3
2009,female,09-May,bumi_malay,739.1
2009,female,09-May,bumi_other,183.1
2009,female,09-May,chinese,244.8
2009,female,09-May,indian,84.5
2009,female,09-May,other_citizen,17.8
2009,female,09-May,other_noncitizen,25.9
2009,female,14-Oct,overall,1312.8
2009,female,14-Oct,bumi_malay,737.2
2009,female,14-Oct,bumi_other,182.5
2009,female,14-Oct,chinese,257.6
2009,female,14-Oct,indian,88.3
2009,female,14-Oct,other_citizen,16.1
2009,female,14-Oct,other_noncitizen,31.1
2009,female,15-19,overall,1384.1
2009,female,15-19,bumi_malay,736.1
2009,female,15-19,bumi_other,181
2009,female,15-19,chinese,265.4
2009,female,15-19,indian,88.9
2009,female,15-19,other_citizen,15.6
2009,female,15-19,other_noncitizen,97
2009,female,20-24,overall,1383.2
2009,female,20-24,bumi_malay,683.4
2009,female,20-24,bumi_other,163.1
2009,female,20-24,chinese,264.1
2009,female,20-24,indian,89.6
2009,female,20-24,other_citizen,14.3
2009,female,20-24,other_noncitizen,168.6
2009,female,25-29,overall,1247.3
2009,female,25-29,bumi_malay,596.9
2009,female,25-29,bumi_other,140.1
2009,female,25-29,chinese,255.5
2009,female,25-29,indian,85
2009,female,25-29,other_citizen,11.1
2009,female,25-29,other_noncitizen,158.8
2009,female,30-34,overall,988.3
2009,female,30-34,bumi_malay,463.6
2009,female,30-34,bumi_other,107.6
2009,female,30-34,chinese,227.6
2009,female,30-34,indian,71.1
2009,female,30-34,other_citizen,7.7
2009,female,30-34,other_noncitizen,110.7
2009,female,35-39,overall,933
2009,female,35-39,bumi_malay,437.5
2009,female,35-39,bumi_other,101.9
2009,female,35-39,chinese,225.9
2009,female,35-39,indian,67.2
2009,female,35-39,other_citizen,6.9
2009,female,35-39,other_noncitizen,93.6
2009,female,40-44,overall,868.4
2009,female,40-44,bumi_malay,414.9
2009,female,40-44,bumi_other,91.6
2009,female,40-44,chinese,226
2009,female,40-44,indian,66.6
2009,female,40-44,other_citizen,6.6
2009,female,40-44,other_noncitizen,62.8
2009,female,45-49,overall,757.6
2009,female,45-49,bumi_malay,370.2
2009,female,45-49,bumi_other,77.8
2009,female,45-49,chinese,204.1
2009,female,45-49,indian,62.1
2009,female,45-49,other_citizen,5.6
2009,female,45-49,other_noncitizen,37.9
2009,female,50-54,overall,642.4
2009,female,50-54,bumi_malay,317.1
2009,female,50-54,bumi_other,59.4
2009,female,50-54,chinese,184
2009,female,50-54,indian,54.2
2009,female,50-54,other_citizen,4.3
2009,female,50-54,other_noncitizen,23.3
